"","POINT_X","POINT_Y","ORC_0_20cm","CLY_0_20cm","ID","ORCDRC_sd1_M_rwanda","ORCDRC_sd2_M_rwanda","ORCDRC_sd3_M_rwanda","CLYPPT_sd1_M_rwanda","CLYPPT_sd2_M_rwanda","CLYPPT_sd3_M_rwanda"
"356",28.954773,-1.095797,30.5,30.9,"ID356",36,30,23,29,31,34
"357",29.145949,-2.324733,30.5,23.9,"ID357",36,30,23,22,24,27
"358",29.648874,-1.602584,30.5,26.9,"ID358",36,30,23,25,27,30
"359",29.04571,-2.767694,15.3,31.8,"ID359",18,15,12,30,32,34
"360",29.908789,-1.174577,20.3,35.8,"ID360",24,20,15,34,36,38
"361",29.064873,-2.689212,20.5,27.2,"ID361",24,20,16,26,27,30
"362",29.404869,-1.92557,25.4,24.9,"ID362",30,25,19,23,25,28
"363",28.930034,-2.413562,25.4,31.9,"ID363",30,25,19,30,32,35
"364",29.147917,-2.361455,30.5,25.2,"ID364",36,30,23,24,25,28
"365",29.5478,-1.9695,35.7,27.9,"ID365",42,35,27,26,28,31
"366",28.962325,-2.641803,20.3,27.9,"ID366",24,20,15,26,28,31
"367",29.874485,-1.94343,20.3,27.9,"ID367",24,20,15,26,28,31
"368",29.112817,-2.751432,20.3,27.9,"ID368",24,20,15,26,28,31
"369",29.668428,-2.679115,20.5,32.9,"ID369",24,20,16,31,33,36
"370",29.961455,-2.500381,20.3,35.5,"ID370",24,20,15,33,36,38
"371",29.202025,-2.239673,30.5,24.8,"ID371",36,30,23,23,25,27
"372",29.654322,-1.201703,30.5,28.2,"ID372",36,30,23,27,28,31
"373",28.994837,-1.166121,30.5,31.5,"ID373",36,30,23,29,32,34
"374",28.979219,-1.262271,35.7,30.5,"ID374",42,35,27,28,31,33
"375",29.187885,-1.200069,35.7,31.8,"ID375",42,35,27,30,32,34
"376",28.919646,-1.528431,35.7,27.9,"ID376",42,35,27,26,28,31
"377",29.885775,-1.229546,40.8,16.8,"ID377",48,40,31,15,17,19
"378",29.033135,-2.269003,15.2,25.2,"ID378",18,15,11,24,25,28
"379",29.113897,-2.76695,20.5,29.8,"ID379",24,20,16,28,30,32
"380",29.124116,-2.804211,20.5,28.9,"ID380",24,20,16,27,29,32
"381",29.538313,-2.354184,25.4,23.9,"ID381",30,25,19,22,24,27
"382",28.964374,-2.686528,25.4,32.2,"ID382",30,25,19,31,32,35
"383",29.168256,-2.289422,30.5,23.9,"ID383",36,30,23,22,24,27
"384",28.984235,-1.058323,30.5,32.2,"ID384",36,30,23,31,32,35
"385",29.068815,-1.133609,30.5,29.8,"ID385",36,30,23,28,30,32
"386",29.160073,-1.124616,30.5,31.2,"ID386",36,30,23,30,31,34
"387",29.153099,-1.139794,30.5,28.8,"ID387",36,30,23,27,29,31
"388",28.903604,-2.457772,35.7,33.5,"ID388",42,35,27,31,34,36
"389",29.939937,-1.229195,20.3,34.8,"ID389",24,20,15,33,35,37
"390",29.784579,-2.705814,20.3,33.9,"ID390",24,20,15,32,34,37
"391",28.96055,-2.603651,25.4,31.9,"ID391",30,25,19,30,32,35
"392",29.873452,-2.780328,25.4,35.5,"ID392",30,25,19,33,36,38
"393",29.380816,-2.1661,30.5,23.9,"ID393",36,30,23,22,24,27
"394",29.036647,-2.224825,30.5,29.2,"ID394",36,30,23,28,29,32
"395",29.961972,-1.066733,30.5,32.8,"ID395",36,30,23,31,33,35
"396",29.703239,-2.722949,20.3,33.2,"ID396",24,20,15,32,33,36
"397",29.823708,-2.543714,20.3,28.8,"ID397",24,20,15,27,29,31
"398",29.785508,-2.686624,20.3,34.8,"ID398",24,20,15,33,35,37
"399",28.903461,-2.484642,30.5,30.9,"ID399",36,30,23,29,31,34
"400",29.996508,-1.281579,30.5,33.8,"ID400",36,30,23,32,34,36
"401",29.12953,-1.242247,35.7,30.9,"ID401",42,35,27,29,31,34
"402",29.223103,-1.175793,35.7,32.2,"ID402",42,35,27,31,32,35
"403",29.258524,-2.556632,45.9,26.8,"ID403",54,45,35,25,27,29
"404",29.091879,-2.77931,20.3,29.8,"ID404",24,20,15,28,30,32
"405",29.984498,-1.200961,25.4,32.8,"ID405",30,25,19,31,33,35
"406",29.141912,-1.088721,30.5,28.8,"ID406",36,30,23,27,29,31
"407",29.963168,-2.744108,35.7,27.8,"ID407",42,35,27,26,28,30
"408",29.990907,-2.120871,20.3,27.9,"ID408",24,20,15,26,28,31
"409",29.961764,-1.150437,20.3,33.9,"ID409",24,20,15,32,34,37
"410",29.681251,-2.737207,20.3,32.9,"ID410",24,20,15,31,33,36
"411",29.796182,-2.601931,20.3,34.5,"ID411",24,20,15,32,35,37
"412",29.04618,-2.575918,25.4,29.5,"ID412",30,25,19,27,30,32
"413",29.073164,-1.192008,30.5,29.9,"ID413",36,30,23,28,30,33
"414",28.937458,-1.770891,30.5,26.9,"ID414",36,30,23,25,27,30
"415",29.569298,-2.675879,30.5,33.5,"ID415",36,30,23,31,34,36
"416",29.715951,-2.730843,20.3,33.4,"ID416",24,20,15,32,33,37
"417",28.994383,-2.498381,25.4,35.9,"ID417",30,25,19,34,36,39
"418",28.92697,-2.52125,30.5,31.9,"ID418",36,30,23,30,32,35
"419",29.574239,-2.703091,30.5,33.8,"ID419",36,30,23,32,34,36
"420",29.738058,-2.575751,20.5,33.9,"ID420",24,20,16,32,34,37
"421",29.934235,-2.059219,20.5,28.8,"ID421",24,20,16,27,29,31
"422",29.986005,-1.520197,25.4,24.8,"ID422",30,25,19,23,25,27
"423",29.611011,-2.592979,30.5,32.8,"ID423",36,30,23,31,33,35
"424",29.762959,-2.673022,20.5,34.9,"ID424",24,20,16,33,35,38
"425",29.545761,-1.831046,25.4,26.2,"ID425",30,25,19,25,26,29
"426",29.931087,-1.749356,25.4,22.9,"ID426",30,25,19,21,23,26
"427",29.768346,-1.565888,25.4,22.9,"ID427",30,25,19,21,23,26
"428",29.981877,-1.728641,25.4,22.9,"ID428",30,25,19,21,23,26
"429",29.77103,-1.643217,25.4,22.8,"ID429",30,25,19,21,23,25
"430",29.746111,-2.612133,25.4,33.2,"ID430",30,25,19,32,33,36
"431",29.374683,-2.080054,25.4,23.8,"ID431",30,25,19,22,24,26
"432",29.711261,-1.172308,25.4,27.8,"ID432",30,25,19,26,28,30
"433",29.876553,-1.055315,35.7,34.9,"ID433",42,35,27,33,35,38
"434",28.894287,-1.797213,35.7,26.9,"ID434",42,35,27,25,27,30
"435",28.96812,-2.746323,15.3,26.9,"ID435",18,15,12,25,27,30
"436",28.986787,-2.807913,15.2,29.8,"ID436",18,15,11,28,30,32
"437",29.790773,-2.734709,20.3,30.8,"ID437",24,20,15,29,31,33
"438",28.870457,-1.749557,30.5,26.9,"ID438",36,30,23,25,27,30
"439",28.980703,-1.466229,35.7,27.8,"ID439",42,35,27,26,28,30
"440",29.77437,-1.093886,40.8,34.2,"ID440",48,40,31,33,34,37
"441",28.915111,-1.739784,40.8,28.8,"ID441",48,40,31,27,29,31
"442",28.970323,-2.728769,15.3,26.9,"ID442",18,15,12,25,27,30
"443",29.402073,-2.081127,20.5,24.8,"ID443",24,20,16,23,25,27
"444",29.364894,-1.766578,25.4,25.8,"ID444",30,25,19,24,26,28
"445",29.836005,-1.081457,30.5,31.2,"ID445",36,30,23,30,31,34
"446",28.876471,-1.800165,30.5,26.2,"ID446",36,30,23,25,26,29
"447",29.814938,-1.085717,40.8,34.8,"ID447",48,40,31,33,35,37
"448",29.992816,-1.824846,20.3,24.8,"ID448",24,20,15,23,25,27
"449",29.701745,-2.236587,20.5,25.9,"ID449",24,20,16,24,26,29
"450",29.947237,-1.908189,20.3,27.5,"ID450",24,20,15,25,28,30
"451",29.862826,-2.275482,20.3,28.8,"ID451",24,20,15,27,29,31
"452",29.599309,-1.774453,25.4,24.2,"ID452",30,25,19,23,24,27
"453",29.767063,-1.204196,30.5,26.8,"ID453",36,30,23,25,27,29
"454",28.984947,-2.78367,15.3,29.5,"ID454",18,15,12,27,30,32
"455",28.972043,-2.806366,15.2,28.9,"ID455",18,15,11,27,29,32
"456",29.772786,-2.537869,20.3,34.9,"ID456",24,20,15,33,35,38
"457",29.925092,-2.030278,20.3,26.9,"ID457",24,20,15,25,27,30
"458",29.794384,-2.583161,20.3,27.8,"ID458",24,20,15,26,28,30
"459",29.942079,-2.068236,20.3,28.8,"ID459",24,20,15,27,29,31
"460",29.904278,-2.170249,20.3,26.9,"ID460",24,20,15,25,27,30
"461",29.423048,-2.305447,25.4,25.9,"ID461",30,25,19,24,26,29
"462",29.960832,-2.354714,45.9,31.9,"ID462",54,45,35,30,32,35
"463",29.451007,-1.067699,10.2,31.9,"ID463",12,10,8,30,32,35
"464",29.426997,-1.082055,10.2,32.9,"ID464",12,10,8,31,33,36
"465",29.391446,-1.090393,10.2,33.1,"ID465",12,10,8,31,33,37
"466",29.408493,-1.060062,10.2,33.9,"ID466",12,10,8,32,34,37
"467",29.826485,-2.28008,15.3,30.5,"ID467",18,15,12,28,31,33
"468",29.959332,-1.627876,20.3,24.9,"ID468",24,20,15,23,25,28
"469",29.812386,-2.564381,20.3,28.9,"ID469",24,20,15,27,29,32
"470",29.908534,-2.110257,20.5,26.9,"ID470",24,20,16,25,27,30
"471",29.565845,-1.9077,25.4,25.9,"ID471",30,25,19,24,26,29
"472",29.455563,-2.266466,25.4,23.9,"ID472",30,25,19,22,24,27
"473",29.616685,-2.012355,25.4,24.8,"ID473",30,25,19,23,25,27
"474",29.531395,-2.024555,30.5,23.8,"ID474",36,30,23,22,24,26
"475",29.486318,-1.061885,30.5,33.9,"ID475",36,30,23,32,34,37
"476",29.405982,-1.110441,10.2,35.5,"ID476",12,10,8,33,36,38
"477",29.819387,-2.217893,15.3,28.9,"ID477",18,15,12,27,29,32
"478",29.578569,-1.995509,20.3,26.2,"ID478",24,20,15,25,26,29
"479",29.793229,-2.342074,20.5,28.9,"ID479",24,20,16,27,29,32
"480",28.909466,-2.828841,25.4,29.2,"ID480",30,25,19,28,29,32
"481",29.601727,-2.123356,25.4,24,"ID481",30,25,19,23,24,26
"482",29.806273,-2.401947,25.4,26.8,"ID482",30,25,19,25,27,29
"483",28.901046,-1.832007,35.7,25.9,"ID483",42,35,27,24,26,29
"484",29.883997,-1.694987,25.4,23.8,"ID484",30,25,19,22,24,26
"485",29.810569,-1.409067,25.4,24.8,"ID485",30,25,19,23,25,27
"486",29.087557,-2.661547,25.4,26.9,"ID486",30,25,19,25,27,30
"487",29.582791,-2.091552,25.4,23.8,"ID487",30,25,19,22,24,26
"488",29.828004,-2.390578,25.4,27.8,"ID488",30,25,19,26,28,30
"489",29.667079,-2.333958,25.4,25.9,"ID489",30,25,19,24,26,29
"490",29.635415,-2.107215,25.4,23.8,"ID490",30,25,19,22,24,26
"491",29.425189,-2.157634,30.5,23.9,"ID491",36,30,23,22,24,27
"492",29.137893,-2.64352,30.5,28.8,"ID492",36,30,23,27,29,31
"493",29.855131,-1.973535,20.3,27.8,"ID493",24,20,15,26,28,30
"494",29.85615,-2.629079,20.5,28.8,"ID494",24,20,16,27,29,31
"495",28.94917,-2.789911,20.3,28.9,"ID495",24,20,15,27,29,32
"496",28.877056,-2.817774,25.4,28.9,"ID496",30,25,19,27,29,32
"497",29.38005,-2.247164,25.4,25.8,"ID497",30,25,19,24,26,28
"498",29.128688,-2.709084,25.4,27.8,"ID498",30,25,19,26,28,30
"499",29.957904,-1.760604,25.4,23.8,"ID499",30,25,19,22,24,26
"500",29.55815,-2.563448,25.4,23.9,"ID500",30,25,19,22,24,27
"501",29.686122,-1.850789,25.4,25.2,"ID501",30,25,19,24,25,28
"502",28.960032,-1.638963,30.5,24.9,"ID502",36,30,23,23,25,28
"503",29.495272,-2.674756,30.5,23.9,"ID503",36,30,23,22,24,27
"504",29.989879,-2.093438,20.3,27.2,"ID504",24,20,15,26,27,30
"505",29.712417,-2.377973,25.4,25.2,"ID505",30,25,19,24,25,28
"506",29.522904,-2.590082,25.4,24.8,"ID506",30,25,19,23,25,27
"507",29.718398,-1.066323,35.7,34.9,"ID507",42,35,27,33,35,38
"508",29.901013,-2.717442,20.3,30.8,"ID508",24,20,15,29,31,33
"509",29.581729,-1.703794,20.3,26.9,"ID509",24,20,15,25,27,30
"510",28.870987,-2.270916,20.3,38.5,"ID510",24,20,15,36,39,41
"511",28.868398,-2.574415,25.4,31.8,"ID511",30,25,19,30,32,34
"512",29.815878,-1.53077,30.5,21.9,"ID512",36,30,23,20,22,25
"513",29.484389,-2.503063,25.4,25.2,"ID513",30,25,19,24,25,28
"514",29.71743,-2.02397,30.5,24.9,"ID514",36,30,23,23,25,28
"515",29.135667,-2.381978,30.5,24.9,"ID515",36,30,23,23,25,28
"516",29.925044,-2.725316,35.7,28.9,"ID516",42,35,27,27,29,32
"517",29.962101,-2.19647,20.3,27.9,"ID517",24,20,15,26,28,31
"518",29.259269,-2.352094,25.4,25.9,"ID518",30,25,19,24,26,29
"519",29.456156,-2.135347,30.5,23.8,"ID519",36,30,23,22,24,26
"520",28.886624,-2.300865,20.5,37.8,"ID520",24,20,16,36,38,40
"521",29.220506,-2.358701,30.5,25.9,"ID521",36,30,23,24,26,29
"522",29.694903,-1.902194,25.4,24.2,"ID522",30,25,19,23,24,27
"523",29.647716,-1.922096,25.4,24.9,"ID523",30,25,19,23,25,28
"524",29.411689,-2.450048,30.5,23.9,"ID524",36,30,23,22,24,27
"525",29.55206,-1.664096,20.3,26.9,"ID525",24,20,15,25,27,30
"526",28.92385,-2.679522,25.4,27.9,"ID526",30,25,19,26,28,31
"527",29.592072,-1.958648,25.4,25.8,"ID527",30,25,19,24,26,28
"528",29.409176,-2.002087,30.5,21.8,"ID528",36,30,23,20,22,24
"529",29.754143,-1.738048,25.4,25.2,"ID529",30,25,19,24,25,28
"530",29.79706,-1.911849,30.5,24.9,"ID530",36,30,23,23,25,28
"531",28.902642,-2.762089,20.3,27.9,"ID531",24,20,15,26,28,31
"532",29.501176,-1.774476,25.4,25.8,"ID532",30,25,19,24,26,28
"533",29.232132,-2.621393,35.7,24.8,"ID533",42,35,27,23,25,27
"534",29.497462,-1.901361,25.4,24.8,"ID534",30,25,19,23,25,27
"535",29.168723,-2.729016,25.4,26.9,"ID535",30,25,19,25,27,30
"536",29.466354,-2.625129,25.4,25.8,"ID536",30,25,19,24,26,28
"537",29.430094,-2.285188,30.5,23.8,"ID537",36,30,23,22,24,26
"538",29.976087,-1.399672,35.7,21.8,"ID538",42,35,27,20,22,24
"539",28.888372,-2.151339,10.2,35.8,"ID539",12,10,8,34,36,38
"540",29.321892,-2.200749,30.5,24.9,"ID540",36,30,23,23,25,28
"541",29.600894,-1.675436,20.3,25.2,"ID541",24,20,15,24,25,28
"542",28.869783,-2.660979,20.3,35.2,"ID542",24,20,15,34,35,38
"543",29.073041,-2.472061,40.8,26.9,"ID543",48,40,31,25,27,30
"544",29.230425,-2.512642,45.9,26.8,"ID544",54,45,35,25,27,29
"545",28.968794,-1.864061,25.4,24.8,"ID545",30,25,19,23,25,27
"546",29.695426,-2.020572,25.4,24.8,"ID546",30,25,19,23,25,27
"547",29.921064,-2.295171,25.4,25.8,"ID547",30,25,19,24,26,28
"548",29.438631,-1.801791,30.5,24.2,"ID548",36,30,23,23,24,27
"549",29.499021,-1.867278,25.4,26.2,"ID549",30,25,19,25,26,29
"550",29.079304,-2.234752,25.4,22.8,"ID550",30,25,19,21,23,25
"551",29.487894,-2.219723,25.4,24.8,"ID551",30,25,19,23,25,27
"552",29.886117,-2.335528,25.4,26.2,"ID552",30,25,19,25,26,29
"553",29.472021,-2.79908,35.7,23.9,"ID553",42,35,27,22,24,27
"554",29.395181,-2.45685,30.5,24.8,"ID554",36,30,23,23,25,27
"555",29.061948,-2.250726,30.5,22.8,"ID555",36,30,23,21,23,25
"556",28.8743,-2.069602,30.5,28.2,"ID556",36,30,23,27,28,31
"557",29.45724,-1.140736,30.5,34.8,"ID557",36,30,23,33,35,37
"558",29.509533,-1.060181,35.7,25.9,"ID558",42,35,27,24,26,29
"559",29.561679,-1.718147,20.3,26.8,"ID559",24,20,15,25,27,29
"560",28.871402,-1.53571,30.5,24.9,"ID560",36,30,23,23,25,28
"561",28.954402,-1.257856,35.7,27.8,"ID561",42,35,27,26,28,30
"562",29.525333,-1.086803,35.7,25.8,"ID562",42,35,27,24,26,28
"563",29.48526,-1.115777,35.7,25.8,"ID563",42,35,27,24,26,28
"564",29.459869,-1.185427,35.7,29.8,"ID564",42,35,27,28,30,32
"565",29.585606,-2.361888,25.4,26.2,"ID565",30,25,19,25,26,29
"566",29.52247,-2.130424,25.4,25.2,"ID566",30,25,19,24,25,28
"567",29.504532,-1.11928,30.5,23.9,"ID567",36,30,23,22,24,27
"568",29.469943,-1.193865,35.7,29.9,"ID568",42,35,27,28,30,33
"569",29.518456,-1.692496,25.4,25.9,"ID569",30,25,19,24,26,29
"570",29.400808,-2.740653,40.8,23.9,"ID570",48,40,31,22,24,27
"571",29.589271,-1.995936,20.3,25.8,"ID571",24,20,15,24,26,28
"572",28.935959,-1.160692,35.7,27.9,"ID572",42,35,27,26,28,31
"573",29.682506,-1.649479,25.4,25.2,"ID573",30,25,19,24,25,28
"574",29.732058,-1.85705,40.8,18.8,"ID574",48,40,31,17,19,21
"575",29.182312,-2.736517,25.4,27.5,"ID575",30,25,19,25,28,30
"576",29.213205,-2.402812,35.7,23.9,"ID576",42,35,27,22,24,27
"577",29.195781,-1.244351,40.8,30.5,"ID577",48,40,31,28,31,33
"578",29.601443,-1.83438,20.5,25.2,"ID578",24,20,16,24,25,28
"579",28.87143,-1.2044,35.7,26.2,"ID579",42,35,27,25,26,29
"580",29.331769,-2.732232,45.9,25.9,"ID580",54,45,35,24,26,29
"581",29.536424,-1.539785,40.8,12.8,"ID581",48,40,31,11,13,15
"582",29.481153,-1.740603,30.5,25.2,"ID582",36,30,23,24,25,28
"583",29.413977,-2.776647,45.9,23.9,"ID583",54,45,35,22,24,27
"584",29.873068,-2.357248,20.5,29.5,"ID584",24,20,16,27,30,32
"585",29.666244,-1.258607,35.7,24.8,"ID585",42,35,27,23,25,27
"586",29.318885,-1.908254,40.8,22.8,"ID586",48,40,31,21,23,25
"587",29.725654,-1.807672,45.9,17.8,"ID587",54,45,35,16,18,20
"588",29.81991,-1.771416,25.4,23.9,"ID588",30,25,19,22,24,27
"589",29.387954,-1.988031,25.4,23.9,"ID589",30,25,19,22,24,27
"590",29.707053,-2.170881,25.4,24.2,"ID590",30,25,19,23,24,27
"591",29.589644,-1.620251,20.5,26.9,"ID591",24,20,16,25,27,30
"592",29.307546,-2.26512,40.8,24.2,"ID592",48,40,31,23,24,27
"593",29.096531,-2.046735,25.4,24.8,"ID593",30,25,19,23,25,27
"594",28.875881,-1.576116,35.7,24.8,"ID594",42,35,27,23,25,27
"595",29.072543,-1.561389,35.7,20.9,"ID595",42,35,27,19,21,24
"596",29.088556,-1.539351,40.8,19.9,"ID596",48,40,31,18,20,23
"597",28.938921,-1.598766,25.4,27.5,"ID597",30,25,19,25,28,30
"598",28.921324,-1.570083,30.5,24.2,"ID598",36,30,23,23,24,27
"599",29.356559,-2.561421,40.8,23.9,"ID599",48,40,31,22,24,27
"600",29.757333,-1.317828,35.7,27.9,"ID600",42,35,27,26,28,31
"601",29.899001,-2.776491,25.4,35.8,"ID601",30,25,19,34,36,38
"602",29.32963,-2.659537,62.1,27.8,"ID602",73,61,47,26,28,30
"603",29.516709,-1.292561,62.1,16.8,"ID603",73,61,47,15,17,19
"604",29.406684,-1.577669,62.1,10.3,"ID604",73,61,47,10,10,12
"605",29.075972,-1.368979,62.1,13.8,"ID605",73,61,47,12,14,16
"606",29.540168,-1.596638,57,16.8,"ID606",67,56,43,15,17,19
"607",29.452351,-1.28345,57,17.8,"ID607",67,56,43,16,18,20
"608",29.243529,-2.540268,51.8,24.8,"ID608",61,51,39,23,25,27
"609",29.762276,-1.254933,51.8,18.8,"ID609",61,51,39,17,19,21
"610",29.734218,-1.417592,51.8,13,"ID610",61,51,39,12,13,15
"611",29.1555,-1.550008,51.8,14.2,"ID611",61,51,39,13,14,17
"612",29.56177,-1.5089,51.8,12,"ID612",61,51,39,11,12,14
"613",29.558148,-1.443247,51.8,13.8,"ID613",61,51,39,12,14,16
"614",29.050435,-1.999565,46.7,22.9,"ID614",55,46,35,21,23,26
"615",29.365468,-1.227589,46.7,20.8,"ID615",55,46,35,19,21,23
"616",29.386186,-1.818478,46.7,23,"ID616",55,46,35,22,23,25
"617",29.386557,-1.8091,46.7,21.8,"ID617",55,46,35,20,22,24
"618",29.669315,-1.455283,46.7,13,"ID618",55,46,35,12,13,15
"619",29.359551,-2.442106,46.7,24.2,"ID619",55,46,35,23,24,27
"620",29.752642,-1.348358,46.7,27.7,"ID620",55,46,35,25,28,31
"621",29.478226,-1.657286,46.7,13,"ID621",55,46,35,12,13,15
"622",29.083855,-1.416568,46.7,14,"ID622",55,46,35,13,14,16
"623",29.371028,-2.663208,46.7,25.2,"ID623",55,46,35,24,25,28
"624",29.365625,-2.313357,46.7,26.2,"ID624",55,46,35,25,26,29
"625",29.071785,-2.062143,41.8,25.8,"ID625",49,41,32,24,26,28
"626",29.614077,-1.048906,NA,NA,"ID626",NA,NA,NA,NA,NA,NA
"627",29.238112,-2.482378,41.8,26.2,"ID627",49,41,32,25,26,29
"628",29.917092,-1.074409,41.6,31.8,"ID628",49,41,31,30,32,34
"629",29.40729,-2.824251,41.8,28.8,"ID629",49,41,32,27,29,31
"630",29.14607,-1.363806,41.8,17.9,"ID630",49,41,32,16,18,21
"631",29.552351,-1.510741,41.6,12,"ID631",49,41,31,11,12,14
"632",29.318242,-1.850114,41.6,23.9,"ID632",49,41,31,22,24,27
"633",29.385264,-2.534873,41.8,26.9,"ID633",49,41,32,25,27,30
"634",29.377595,-2.345577,41.6,25.8,"ID634",49,41,31,24,26,28
"635",29.83606,-1.248755,41.6,16.8,"ID635",49,41,31,15,17,19
"636",29.146288,-1.311208,41.6,31.9,"ID636",49,41,31,30,32,35
"637",29.704144,-1.308718,41.6,22.8,"ID637",49,41,31,21,23,25
"638",29.210775,-2.266903,36.7,24.9,"ID638",43,36,28,23,25,28
"639",29.935826,-1.430392,36.5,33.9,"ID639",43,36,27,32,34,37
"640",29.722997,-1.206054,36.7,28.2,"ID640",43,36,28,27,28,31
"641",29.304306,-1.13735,36.5,29.8,"ID641",43,36,27,28,30,32
"642",29.708297,-1.136584,36.7,29.8,"ID642",43,36,28,28,30,32
"643",28.883232,-1.321541,36.5,27.9,"ID643",43,36,27,26,28,31
"644",28.966424,-1.267022,36.5,27.9,"ID644",43,36,27,26,28,31
"645",28.902857,-1.271476,36.5,27.2,"ID645",43,36,27,26,27,30
"646",28.933474,-1.293249,36.5,28.9,"ID646",43,36,27,27,29,32
"647",29.517298,-1.170951,36.7,25.8,"ID647",43,36,28,24,26,28
"648",28.918587,-1.289413,36.7,29.2,"ID648",43,36,28,28,29,32
"649",29.646167,-1.075457,36.7,29.8,"ID649",43,36,28,28,30,32
"650",29.302212,-1.049481,NA,NA,"ID650",NA,NA,NA,NA,NA,NA
"651",29.152411,-1.173169,36.7,29.8,"ID651",43,36,28,28,30,32
"652",29.075722,-1.082216,36.7,29.8,"ID652",43,36,28,28,30,32
"653",28.986265,-2.49393,36.7,36.5,"ID653",43,36,28,34,37,39
"654",29.847104,-1.572427,36.7,22.8,"ID654",43,36,28,21,23,25
"655",28.926847,-1.784669,36.7,26.8,"ID655",43,36,28,25,27,29
"656",29.794671,-1.546822,36.5,21.9,"ID656",43,36,27,20,22,25
"657",29.78538,-1.262663,36.7,33.9,"ID657",43,36,28,32,34,37
"658",28.90875,-1.688997,36.5,27.8,"ID658",43,36,27,26,28,30
"659",29.759695,-1.113475,36.7,29.8,"ID659",43,36,28,28,30,32
"660",29.715093,-2.005139,36.7,19.2,"ID660",43,36,28,18,19,22
"661",29.471274,-2.675979,36.5,23.9,"ID661",43,36,27,22,24,27
"662",29.75319,-1.772365,36.5,26.9,"ID662",43,36,27,25,27,30
"663",29.17115,-2.345622,36.7,24.2,"ID663",43,36,28,23,24,27
"664",29.354829,-1.801697,36.7,22.9,"ID664",43,36,28,21,23,26
"665",29.315953,-1.806599,36.7,22.9,"ID665",43,36,28,21,23,26
"666",29.411794,-1.730959,36.7,23.8,"ID666",43,36,28,22,24,26
"667",29.501016,-1.997316,36.7,22.8,"ID667",43,36,28,21,23,25
"668",29.706539,-1.948949,36.7,19.9,"ID668",43,36,28,18,20,23
"669",29.065354,-2.184512,36.7,25.8,"ID669",43,36,28,24,26,28
"670",29.484809,-1.139429,36.7,26.9,"ID670",43,36,28,25,27,30
"671",29.515112,-1.104918,36.7,25.5,"ID671",43,36,28,23,26,28
"672",29.051649,-2.104218,36.7,21.9,"ID672",43,36,28,20,22,25
"673",29.702797,-1.820012,36.7,20.8,"ID673",43,36,28,19,21,23
"674",28.9335,-1.439315,36.7,27.5,"ID674",43,36,28,25,28,30
"675",29.716466,-1.941016,36.7,18.9,"ID675",43,36,28,17,19,22
"676",29.13123,-1.276968,36.5,30.9,"ID676",43,36,27,29,31,34
"677",29.710915,-1.43031,36.5,13.8,"ID677",43,36,27,12,14,16
"678",29.217148,-1.23448,36.7,30.9,"ID678",43,36,28,29,31,34
"679",29.715168,-1.85589,36.7,21.2,"ID679",43,36,28,20,21,24
"680",29.102496,-1.559799,36.5,21.2,"ID680",43,36,27,20,21,24
"681",29.651572,-1.322751,36.7,25.9,"ID681",43,36,28,24,26,29
"682",29.634932,-1.437651,68,13.2,"ID682",80,67,51,12,13,16
"683",29.33243,-1.664554,68,12.8,"ID683",80,67,51,11,13,15
"684",29.227036,-1.300357,68,23.5,"ID684",80,67,51,21,24,26
"685",29.353761,-1.390032,68,20.8,"ID685",80,67,51,19,21,23
"686",29.210487,-2.623062,31.5,25.2,"ID686",37,31,24,24,25,28
"687",29.465635,-2.764732,31.5,24.9,"ID687",37,31,24,23,25,28
"688",29.985619,-1.305175,31.5,32.9,"ID688",37,31,24,31,33,36
"689",28.945304,-1.177698,31.5,26.9,"ID689",37,31,24,25,27,30
"690",29.115882,-2.36066,31.5,26.5,"ID690",37,31,24,24,27,29
"691",29.685059,-1.12851,31.5,28.8,"ID691",37,31,24,27,29,31
"692",29.598414,-1.690357,31.5,24.9,"ID692",37,31,24,23,25,28
"693",29.599447,-1.06446,31.5,28.9,"ID693",37,31,24,27,29,32
"694",28.956588,-1.142048,31.5,26.9,"ID694",37,31,24,25,27,30
"695",29.269737,-1.207631,31.5,31.8,"ID695",37,31,24,30,32,34
"696",29.7929,-2.809398,31.5,31.9,"ID696",37,31,24,30,32,35
"697",29.774088,-1.136804,31.5,25.9,"ID697",37,31,24,24,26,29
"698",28.899578,-1.398663,31.5,25.2,"ID698",37,31,24,24,25,28
"699",28.992921,-1.388116,31.5,26.9,"ID699",37,31,24,25,27,30
"700",29.069627,-1.070785,31.5,26.9,"ID700",37,31,24,25,27,30
"701",28.94275,-1.318278,31.5,27.9,"ID701",37,31,24,26,28,31
"702",28.978182,-1.103802,31.5,29.2,"ID702",37,31,24,28,29,32
"703",29.042908,-1.360085,31.5,29.9,"ID703",37,31,24,28,30,33
"704",29.246967,-2.273464,31.5,23.9,"ID704",37,31,24,22,24,27
"705",29.457068,-2.552286,31.5,23.8,"ID705",37,31,24,22,24,26
"706",29.099934,-1.137835,31.5,28.8,"ID706",37,31,24,27,29,31
"707",29.098428,-1.276641,31.5,31.8,"ID707",37,31,24,30,32,34
"708",29.082312,-1.126905,31.5,28.8,"ID708",37,31,24,27,29,31
"709",29.228444,-2.648616,31.5,29.2,"ID709",37,31,24,28,29,32
"710",29.085488,-1.251256,31.5,28.8,"ID710",37,31,24,27,29,31
